"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"3341","6","44",0,2013,79,41,35,8,1,2,1,0,"vacant",2014,0,0,1,76,50,37,5,"0",NA,"7",5,"crem",NA,NA,"",NA,"","","",10.3044434079812,10.536078452537,"vacant","crem",NA,"vac","occ"
"3342","6","45",0,2013,100,73,36,0,0,4,4,8,"crem",2014,0,0,1,99,85,38,11,"2",NA,"0",5,"crem",NA,NA,"",NA,"","","",11.2613948253879,11.4930174358209,"crem","crem",NA,"occ","occ"
"3343","6","46",0,2013,16,14,5,0,0,0,0,0,"vacant",2014,0,0,1,19,2,2,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",5.93499555551417,2.99055657634773,"vacant","vacant",NA,"vac","vac"
"3344","6","47",0,2013,37,30,22,3,0,0,0,0,"vacant",2014,0,0,1,51,33,27,9,"0",NA,"0",12,"liom",NA,NA,"",NA,"","","",8.78693422474859,9.39404363211004,"vacant","liom",NA,"vac","occ"
"3345","6","49",0,2013,36,25,21,0,0,0,0,2,"aph",2014,0,0,1,41,28,27,0,"0",NA,"0",13,"crem",NA,NA,"",NA,"","","",8.51433060637581,9.00176731211076,"other","crem",NA,"occ","occ"
"3346","6","50",0,2013,82,55,37,3,0,0,0,0,"vacant",2014,0,0,1,83,55,31,8,"0",NA,"0",3,"unk ",NA,NA,"",NA,"","","red and black ant",10.7238252763038,10.6010640752451,"vacant","other",NA,"vac","occ"
"3347","6","51",0,2013,90,120,37,3,1,2,1,6,"crem",2014,0,0,1,98,130,43,13,"2",NA,"3",14,"crem",NA,NA,"",NA,"","","half dead",11.8858301559684,12.1650795426076,"crem","crem",NA,"occ","occ"
"3348","6","53",0,2013,38,19,12,4,0,0,0,0,"vacant",2014,0,0,1,46,48,24,7,"0",NA,"0",22,"crem",NA,NA,"",NA,"","","mostly dead",7.77908944363819,9.65550250946271,"vacant","crem",NA,"vac","occ"
"3349","6","55",0,2013,43,44,23,5,0,0,0,6,"crem",2014,0,0,1,40,24,28,11,"0",NA,"0",0,"",NA,NA,"",NA,"","","",9.444114229417,8.8648957662183,"crem","vacant",NA,"occ","vac"
"3350","6","58",0,2013,25,16,15,5,0,0,0,4,"liom",2014,0,0,1,34,28,19,7,"0",NA,"0",17,"liom",NA,NA,"",NA,"","","",7.36037910878,8.50018460297779,"liom","liom",NA,"occ","occ"
"3351","6","60",0,2013,77,60,50,13,0,3,3,4,"crem",2014,0,0,1,79,71,69,15,"1",NA,"3",0,"",NA,NA,"",NA,"","","",11.01829502838,11.5262615726271,"crem","vacant",NA,"occ","vac"
"3352","6","61",0,2013,80,74,34,5,2,2,0,18,"crem",2014,0,0,1,92,78,35,8,"0",NA,"2",2,"unk",NA,NA,"",NA,"","","red and black ant, roots partially exposed, difficult to get height",11.0198179638638,11.2500930894152,"crem","other",NA,"occ","occ"
"3353","6","66",0,2013,14,10,8,0,0,0,0,0,"vacant",2014,0,0,1,18,13,9,3,"0",NA,"0",0,"",NA,NA,"",NA,"","","",5.6933297203491,6.34598553955431,"vacant","vacant",NA,"vac","vac"
"3354","6","68",0,2013,63,75,37,0,0,2,2,0,"vacant",2014,0,0,1,89,78,40,14,"8",NA,"0",14,"crem",NA,NA,"",NA,"","","",10.8536613439232,11.303534493605,"vacant","crem",NA,"vac","occ"
"3355","6","69",0,2013,16,8,2,2,0,0,0,0,"vacant",2014,0,0,1,21,14,7,4,"0",NA,"0",1,"camp",NA,NA,"",NA,"","","",4.65128778316938,6.40709618811178,"vacant","other",NA,"vac","occ"
"3356","6","70",0,2013,48,31,22,6,0,0,0,0,"vacant",2014,0,0,1,62,43,33,4,"0",NA,"0",6,"liom",NA,NA,"",NA,"","","",9.08531371295364,10.0621299405593,"vacant","liom",NA,"vac","occ"
"3357","6","72",0,2013,21,19,13,5,0,0,0,0,"vacant",2014,0,0,1,20,23,15,6,"0",NA,"0",3,"crem",NA,NA,"",NA,"","","T",7.24952311826438,7.54443346794827,"vacant","crem",NA,"vac","occ"
"3358","6","73",0,2013,21,19,7,3,0,0,0,13,"crem",2014,0,0,1,24,17,14,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","",6.8342443887079,7.31955711425975,"crem","vacant",NA,"occ","vac"
"3359","6","74",0,2013,17,9,5,5,0,0,0,0,"vacant",2014,0,0,1,18,16,12,1,"0",NA,"0",8,"crem",NA,NA,"",NA,"","","",5.38485687822824,6.82830965318808,"vacant","crem",NA,"vac","occ"
"3360","6","75",0,2013,12,11,4,0,0,0,0,0,"vacant",2014,0,0,1,22,13.5,8,2,"0",NA,"0",15,"liom",NA,NA,"",NA,"","","",5.17453592693393,6.50067719856706,"vacant","liom",NA,"vac","occ"
"3361","6","76",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","NF in 2013 or 2014",NA,NA,NA,NA,NA,NA,NA
"3362","6","77",0,2013,51,31,20,0,0,0,0,0,"vacant",2014,0,0,1,59,36,29,0,"0",NA,"0",8,"liom",NA,NA,"",NA,"","","",9.06900577311449,9.6998408586385,"vacant","liom",NA,"vac","occ"
"3363","6","78",0,2013,63,35,21,4,0,0,0,8,"crem",2014,0,0,1,81,36,17,8,"0",NA,"0",8,"crem",NA,NA,"",NA,"","","",9.46736698280334,9.60856185671819,"crem","crem",NA,"occ","occ"
"3364","6","79",0,2013,12,8,6,4,0,0,0,4,"crem",2014,0,0,1,19,12,7,2,"0",NA,"0",4,"unk",NA,NA,"",NA,"","","red and black ant: tetramorium?",5.03655018396003,6.10684581244083,"crem","other",NA,"occ","occ"
"3365","6","80",0,2013,34,36,29,0,0,0,0,0,"vacant",2014,0,0,1,30,38,35,5,"0",NA,"0",3,"unk",NA,NA,"",NA,"","","red and black ant: tetramorium?",9.14866393934894,9.25564513890045,"vacant","other",NA,"vac","occ"
"3366","6","81",NA,2013,13,6,2,0,0,0,0,0,"vacant",2014,0,0,1,11,16,6,1,"0",NA,"0",0,"",NA,NA,"",NA,"","","",3.99736131576272,5.85350905445651,"vacant","vacant",NA,"vac","vac"
"3367","6","82",NA,2013,12,6,5,1,0,0,0,0,"vacant",2014,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",4.55422607032625,NA,"vacant",NA,NA,"vac",NA
"3368","6","84",NA,2013,8,3,2,1,0,0,0,0,"vacant",2014,0,0,1,12,7,2,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","",2.57184624148955,4.15288467940195,"vacant","vacant",NA,"vac","vac"
"3369","6","85",NA,2013,29,32,15,0,0,0,0,0,"vacant",2014,0,0,1,39,28,18,3,"0",NA,"0",0,"",NA,NA,"",NA,"","","",8.3411199083481,8.59437331404935,"vacant","vacant",NA,"vac","vac"
"3370","6","87",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,25,12,9,3,"0",NA,"0",12,"liom",NA,NA,"",NA,"","","",NA,6.58144957525656,NA,"liom",NA,NA,"occ"
"3371","6","89",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,10,5,3,1,"0",NA,"0",4,"crem",NA,NA,"",NA,"","","on plant border",NA,3.73499705129523,NA,"crem",NA,NA,"occ"
"3372","6","90",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,5,4,1.5,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,2.29246297185246,NA,"vacant",NA,NA,"vac"
"3373","6","91",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,8,2.5,1,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,1.85849635361208,NA,"vacant",NA,NA,"vac"
"3374","6","92",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,3.5,1,1,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,-0.0874137954432322,NA,"vacant",NA,NA,"vac"
"3375","7","10",0,2013,75,92,53,19,0,0,0,23,"liom",2014,0,0,1,93,101,47,18,"1",NA,"0",28,"liom",NA,NA,"",NA,"","","",11.544484473319,11.800552915623,"liom","liom",NA,"occ","occ"
"3376","7","11",0,2013,59,46,39,10,0,0,0,35,"liom",2014,0,0,1,63,52,34,21,"0",NA,"0",43,"liom",NA,NA,"",NA,"","","",10.2363688318279,10.3253581938401,"liom","liom",NA,"occ","occ"
"3377","7","12",0,2013,116,64,39,15,16,17,1,50,"liom",2014,0,0,1,119,68,49,15,"20",NA,"0",51,"liom",NA,NA,"",NA,"","","",11.2965770425071,11.5770002376486,"liom","liom",NA,"occ","occ"
"3378","7","13",0,2013,50,41,24,13,0,0,0,41,"liom",2014,0,0,1,54,46,20,3,"0",NA,"0",1,"liom",NA,1,"",NA,"","","1-NP-juv",9.53432642016093,9.64182240555864,"liom","liom",NA,"occ","occ"
"3379","7","14",0,2013,86,55,44,7,5,6,1,41,"liom",2014,0,0,1,88,57,53,3,"6",NA,"0",39,"liom",NA,NA,"",NA,"","","",10.9181158714642,11.1518264210045,"liom","liom",NA,"occ","occ"
"3380","7","15",0,2013,124,124,108,19,2,2,0,38,"liom",2014,0,0,1,120,144,120,32,"6",NA,"0",38,"liom",NA,NA,"",NA,"","","",12.9872851838792,13.2129188240162,"liom","liom",NA,"occ","occ"
"3381","7","17",0,2013,3,2,1,0,0,0,0,0,"vacant",2014,0,0,1,10,3,6,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",0.569365740945838,3.97056312260799,"vacant","vacant",NA,"vac","vac"
"3382","7","18",0,2013,62,62,33,5,0,1,1,7,"liom",2014,0,0,1,61,68,36,12,"0",NA,"0",16,"liom",NA,NA,"",NA,"","","",10.5084170431877,10.6731845373976,"liom","liom",NA,"occ","occ"
"3383","7","19",0,2013,94,41,25,7,0,0,0,25,"liom",2014,0,0,1,22,56,24,5,"0",NA,"0",21,"liom",NA,NA,"",NA,"","","75% dead",10.1961331412644,9.12862459764759,"liom","liom",NA,"occ","occ"
"3384","7","20",0,2013,56,63,50,14,0,0,0,37,"liom",2014,0,0,1,61,69,63,11,"2",NA,"0",13,"liom",NA,NA,"",NA,"","","",10.7536562031013,11.1500065842876,"liom","liom",NA,"occ","occ"
"3385","7","21",0,2013,15,12,4,0,0,0,0,0,"vacant",2014,0,0,1,15,10,7,0,"0",NA,"0",4,"liom",NA,NA,"",NA,"","","90% dead",5.52675652052328,5.64800576415615,"vacant","liom",NA,"vac","occ"
"3386","7","22",0,2013,81,67,51,4,0,0,0,0,"vacant",2014,0,0,1,69,74,48,12,"0",NA,"1",2,"unk",NA,3,"",NA,"","","3-NP-juv, ant black with long legs",11.2093472785453,11.1156774690053,"vacant","other",NA,"vac","occ"
"3387","7","23",0,2013,97,71,69,14,10,10,0,52,"liom",2014,0,0,1,110,80,53,16,"4",NA,"0",3,"unk",NA,NA,"",NA,"","","ant black with long legs",11.7315246986635,11.7547074971774,"liom","other",NA,"occ","occ"
"3388","7","24",0,2013,19,19,7,3,0,0,0,1,"liom",2014,0,0,1,24,18,9,3,"0",NA,"0",8,"liom",NA,NA,"",NA,"","","",6.73416093015091,7.04325643729811,"liom","liom",NA,"occ","occ"
"3389","7","25",0,2013,69,59,59,25,2,2,0,52,"liom",2014,0,0,1,75,67,58,20,"7",NA,"0",51,"liom",NA,1,"",NA,"","","1-NP-juv",11.0490046284701,11.2476444630824,"liom","liom",NA,"occ","occ"
"3390","7","27",0,2013,108,97,96,11,0,0,0,17,"liom",2014,0,0,1,112,99,76,10,"0",NA,"0",13,"liom",1,NA,"",NA,"","","1-NP-ad",12.4810404798755,12.3215996940836,"liom","liom",NA,"occ","occ"
"3391","7","28",0,2013,25,16,7,5,0,0,0,15,"liom",2014,0,0,1,30,32,15,0,"0",NA,"0",6,"liom",NA,NA,"",NA,"","","",6.76339313166801,8.37502146002378,"liom","liom",NA,"occ","occ"
"3392","7","29",0,2013,80,48,32,24,0,0,0,46,"liom",2014,0,0,1,88,56,43,27,"0",NA,"0",43,"liom",NA,NA,"",NA,"","","",10.4196087789632,10.9411053896889,"liom","liom",NA,"occ","occ"
"3393","7","31",0,2013,86,38,32,19,0,0,0,27,"liom",2014,0,0,1,38,48,30,9,"0",NA,"1",0,"",NA,NA,"",NA,"","","",10.2248666552937,9.62453268804708,"liom","vacant",NA,"occ","vac"
"3394","7","32",0,2013,28,41,34,0,0,0,0,3,"liom",2014,0,0,1,36,49,31,10,"0",NA,"0",12,"liom",NA,NA,"",NA,"","","",9.24070961218933,9.62110108274538,"liom","liom",NA,"occ","occ"
"3395","7","33",0,2013,31,29,19,4,0,0,0,6,"liom",2014,0,0,1,21,29,21,2,"0",NA,"0",10,"liom",NA,NA,"",NA,"","","",8.44991810124244,8.14209732352122,"liom","liom",NA,"occ","occ"
"3396","7","34",0,2013,92,83,59,3,24,24,0,57,"liom",2014,0,0,1,88,96,63,17,"9",NA,"0",28,"liom",NA,NA,"",NA,"","","",11.7069715671931,11.8886740938602,"liom","liom",NA,"occ","occ"
"3397","7","35",0,2013,21,15,11,4,0,0,0,10,"liom",2014,0,0,1,24,21,17,2,"0",NA,"0",9,"liom",NA,NA,"",NA,"","","",6.8342443887079,7.72675502474223,"liom","liom",NA,"occ","occ"
"3398","7","36",0,2013,52,51,32,1,0,0,0,4,"crem",2014,0,0,1,68,50,40,11,"0",NA,"0",15,"liom",NA,NA,"",NA,"","","",10.0624538091161,10.4926559207781,"crem","liom",NA,"occ","occ"
"3399","7","37",0,2013,44,25,25,8,0,0,0,0,"vacant",2014,0,0,1,53,41,39,10,"0",NA,"0",8,"liom",NA,NA,"",NA,"","","",8.88176451971606,10.0078740578414,"vacant","liom",NA,"vac","occ"
"3400","7","39",0,2013,98,62,46,35,2,2,0,52,"liom",2014,0,0,1,104,70,48,19,"24",NA,"5",65,"liom",NA,NA,"",NA,"","","",11.2227588078605,11.4592890230142,"liom","liom",NA,"occ","occ"
"3401","7","40",0,2013,95,78,48,16,1,2,1,16,"liom",2014,0,0,1,99,73,49,11,"6",NA,"0",42,"liom",NA,NA,"",NA,"","","",11.499969580445,11.4766908145426,"liom","liom",NA,"occ","occ"
"3402","7","41",0,2013,71,47,39,19,3,3,0,46,"liom",2014,0,0,1,78,59,41,10,"2",NA,"0",41,"liom",NA,NA,"",NA,"","","",10.4449033444898,10.8405780736073,"liom","liom",NA,"occ","occ"
"3403","7","42",0,2013,127,113,67,42,42,43,1,66,"liom",2014,0,0,1,135,118,63,25,"33",NA,"0",53,"liom",NA,NA,"",NA,"","","",12.5036296631805,12.5757977159116,"liom","liom",NA,"occ","occ"
"3404","7","44",0,2013,35,37,29,11,0,0,0,39,"liom",2014,0,0,1,38,52,40,7,"0",NA,"0",18,"liom",NA,NA,"",NA,"","","",9.20818642048377,9.95469218876597,"liom","liom",NA,"occ","occ"
"3405","7","45",0,2013,9,5,4,2,0,0,0,0,"vacant",2014,0,0,1,12,11,8,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",3.86520260695017,5.64731348306239,"vacant","vacant",NA,"vac","vac"
"3406","7","46",0,2013,41,28,18,0,0,0,0,17,"crem",2014,0,0,1,39,30,29,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",8.64438373462401,9.0921654088826,"crem","vacant",NA,"occ","vac"
"3407","7","47",0,2013,105,62,27,0,9,15,6,0,"vacant",2014,0,0,1,105,68,33,12,"4",NA,"1",9,"liom",NA,NA,"",NA,"","","",10.9047619645633,11.1577302587816,"vacant","liom",NA,"vac","occ"
"3408","7","48",0,2013,91,93,78,11,1,1,0,13,"liom",2014,0,0,1,89,92,84,15,"1",NA,"0",2,"unk",NA,1,"",NA,"","","1-NP-juv, T",12.0677154944637,12.10313323475,"liom","other",NA,"occ","occ"
"3409","7","49",0,2013,74,57,49,9,5,7,2,12,"liom",2014,0,0,1,75,64,40,14,"7",NA,"6",2,"unk",NA,NA,"",NA,"","","",10.9044721563698,10.8797987867606,"liom","other",NA,"occ","occ"
"3410","7","50",0,2013,79,63,31,8,0,0,0,16,"crem",2014,0,0,1,78,67,34,10,"0",NA,"0",0,"",NA,NA,"",NA,"","","",10.7295662919485,10.8604787353136,"crem","vacant",NA,"occ","vac"
"3411","7","51",0,2013,42,22,21,6,0,0,0,1,"unk",2014,0,0,1,49,24,17,5,"0",NA,"0",12,"for",NA,NA,"",NA,"","","",8.533598724612,8.59249330646075,"other","other",NA,"occ","occ"
"3412","7","52",0,2013,91,78,37,11,0,0,0,28,"crem",2014,0,0,1,98,80,61,8,"0",NA,"0",NA,"crem,unk",NA,NA,"",NA,"","","",11.2742526381849,11.7560161343684,"crem","crem",NA,"occ","occ"
"3413","7","53",0,2013,54,38,35,0,0,0,0,0,"vacant",2014,0,0,1,60,40,22,3,"0",NA,"0",14,"liom",NA,NA,"",NA,"","","",9.84343180380257,9.62214220725379,"vacant","liom",NA,"vac","occ"
"3414","7","54",0,2013,14,11,7,2,0,0,0,7,"liom",2014,0,0,1,20,19,10,1,"0",NA,"0",5,"liom",NA,NA,"",NA,"","","",5.6933297203491,7.00385280846845,"liom","liom",NA,"occ","occ"
"3415","7","55",0,2013,15,17,2,2,0,0,0,0,"vacant",2014,0,0,1,21,18,4,2,"0",NA,"0",4,"crem",NA,NA,"",NA,"","","",5.8704570343766,6.50013621938156,"vacant","crem",NA,"vac","occ"
"3416","7","57",0,2013,14,9,9,4,0,0,0,4,"unk",2014,0,0,1,21,24,16,3,"0",NA,"0",1,"for",NA,NA,"",NA,"","","",5.6933297203491,7.6958102208928,"other","other",NA,"occ","occ"
"3417","7","58",0,2013,15,11,8,2,0,0,0,6,"liom",2014,0,0,1,23,20,9,2,"0",NA,"0",7,"for",NA,NA,"",NA,"","","",5.8704570343766,7.14361475084361,"liom","other",NA,"occ","occ"
"3418","7","59",0,2013,21,14,9,0,0,0,0,1,"crem",2014,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",6.58903974452323,NA,"crem",NA,NA,"occ",NA
"3419","7","60",NA,2013,24,19,18,2,0,0,0,10,"LIOM",2014,0,0,1,34,26,15,0,"0",NA,"0",4,"liom",NA,NA,"",NA,"","","",7.6734185305779,8.22703353296629,"liom","liom",NA,"occ","occ"
"3420","7","61",NA,2013,21,14,13,6,0,0,0,0,"vacant",2014,0,0,1,29,22,15,2,"0",NA,"0",6,"liom",NA,NA,"",NA,"","","",6.90972504467359,7.86266053021643,"vacant","liom",NA,"vac","occ"
"3421","7","62",NA,2013,7,1.5,1.5,1,0,0,0,0,"vacant",2014,0,0,1,14,4,2.5,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","tag says 602",1.41666360133304,3.65619055835995,"vacant","vacant",NA,"vac","vac"
"3422","7","63",NA,2013,8,8,2,1,0,0,0,3,"CREM",2014,0,0,1,10,10,6,1,"0",NA,"0",0,"",NA,NA,"",NA,"","","",3.95814060260944,5.12129141241512,"crem","vacant",NA,"occ","vac"
"3423","7","64",NA,2013,15,12,7,5,0,0,0,29,"CREM",2014,0,0,1,20,20,19,8,"0",NA,"0",15,"crem",NA,NA,"",NA,"","","",5.8704570343766,7.59638444075479,"crem","crem",NA,"occ","occ"
"3424","7","65",NA,2013,58,15,19,4,0,0,0,9,"LIOM",2014,0,0,1,60,35,23,3,"0",NA,"0",18,"liom",NA,NA,"",NA,"","","",8.38669293472025,9.48875945825645,"liom","liom",NA,"occ","occ"
"3425","7","67",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,9,10,10.5,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,5.51160322456645,NA,"vacant",NA,NA,"vac"
"3426","7","68",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,19,12,8,0,"0",NA,"0",7,"liom",NA,NA,"",NA,"","","",NA,6.20943240121593,NA,"liom",NA,NA,"occ"
"3427","7","69",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,15,7,3,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,4.58674926203181,NA,"vacant",NA,NA,"vac"
"3428","7","70",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,10,6,4,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,4.18128415392365,NA,"vacant",NA,NA,"vac"
"3429","7","71",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,51,56,33,3,"0",NA,"0",12,"liom",NA,NA,"",NA,"","","mostly dead, regrowth, not NR",NA,10.1826272471301,NA,"liom",NA,NA,"occ"
"3430","7","72",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,21,7,2.5,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,4.82063490987792,NA,"vacant",NA,NA,"vac"
"3431","7","73",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,20,13,11,2,"0",NA,"0",14,"liom",NA,NA,"",NA,"","","",NA,6.62536880919139,NA,"liom",NA,NA,"occ"
"3432","7","74",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,1,NA,22,15,13,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,7.02898034865023,NA,"vacant",NA,NA,"vac"
"3433","7","75",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,1,0,NA,2,0.5,0.5,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,-2.03332394449855,NA,"vacant",NA,NA,"vac"
"3434","7","76",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,1,0,NA,2.5,1,1,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,-0.423886032064445,NA,"vacant",NA,NA,"vac"
"3435","7","77",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,1,0,NA,2,0.7,0.7,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",NA,-1.36037947125612,NA,"vacant",NA,NA,"vac"
"3436","7","79",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,1,0,NA,1.5,0.5,0.5,0,"0",NA,"0",0,"liom",NA,NA,"",NA,"","","",NA,-2.32100601695033,NA,"liom",NA,NA,"occ"
"3437","8","10",0,2013,33,24,12,0,0,0,0,1,"liom",2014,0,0,1,46,32,17,0,"3",NA,"0",10,"liom",NA,NA,"",NA,"","","growing from dead root",7.93707431332021,8.88581086765186,"liom","liom",NA,"occ","occ"
"3438","8","11",0,2013,106,130,66,37,23,26,3,30,"liom",2014,0,0,1,107,124,76,33,"15",NA,"8",48,"liom",NA,NA,"",NA,"","","",12.4931972875146,12.5429924424995,"liom","liom",NA,"occ","occ"
"3439","8","12",0,2013,79,77,55,32,3,5,2,10,"liom",2014,0,0,1,98,87,66,43,"6",NA,"4",50,"liom",NA,NA,"",NA,"","","",11.4085805725813,11.919372196397,"liom","liom",NA,"occ","occ"
"3440","8","13",0,2013,28,27,16,2,0,0,0,18,"liom",2014,0,0,1,34,26,18,0,"0",NA,"0",10,"liom",NA,NA,"",NA,"","","",8.12813361650384,8.36826866739419,"liom","liom",NA,"occ","occ"
"3441","8","14",0,2013,153,158,96,5,90,92,2,52,"liom",2014,0,0,1,152,108,92,17,"44",NA,"6",72,"liom",NA,NA,"",NA,"","","",13.378635330371,12.8940441288839,"liom","liom",NA,"occ","occ"
"3442","8","16",0,2013,23,16,13,4,0,0,0,7,"liom",2014,0,0,1,30,21,14,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","",7.14361475084361,7.78542237958249,"liom","vacant",NA,"occ","vac"
"3443","8","17",0,2013,111,146,49,44,67,67,0,32,"liom",2014,0,0,1,96,131,71,39,"121",NA,"6",60,"liom",NA,NA,"",NA,"","","",12.5290581933813,12.4544124612118,"liom","liom",NA,"occ","occ"
"3444","8","18",0,2013,45,36,31,11,2,2,0,18,"liom",2014,0,0,1,58,54,38,6,"0",NA,"0",31,"liom",NA,NA,"",NA,"","","",9.48957660349376,10.377549039586,"liom","liom",NA,"occ","occ"
"3445","8","19",0,2013,134,99,97,27,66,66,0,47,"liom",2014,0,0,1,124,107,100,26,"74",NA,"8",52,"liom",NA,NA,"",NA,"","","",12.7275979933535,12.7592480270773,"liom","liom",NA,"occ","occ"
"3446","8","20",0,2013,54,63,51,0,0,0,0,1,"unk",2014,0,0,1,73,72,52,7,"1",NA,"0",24,"crem",NA,NA,"",NA,"","","",10.7349098182948,11.2045514473,"other","crem",NA,"occ","occ"
"3447","8","21",0,2013,89,59,44,9,12,12,0,35,"liom",2014,0,0,1,100,65,56,13,"7",NA,"0",32,"liom",NA,NA,"",NA,"","","",11.0316232211329,11.4702801521231,"liom","liom",NA,"occ","occ"
"3448","8","22",0,2013,13,16,7,1,0,0,0,0,"vacant",2014,0,0,1,10,16,10,0,"0",NA,"0",0,"",NA,NA,"",NA,"","","no NS data recorded, mostly dead",6.10946666426134,6.09230704397852,"vacant","vacant",NA,"vac","vac"
"3449","8","23",0,2013,92,74,45,22,4,4,0,32,"liom",2014,0,0,1,104,78,58,21,"7",NA,"0",46,"liom",NA,NA,"",NA,"","","",11.3535644382136,11.743229545555,"liom","liom",NA,"occ","occ"
"3450","8","24",0,2013,119,60,53,29,5,5,0,16,"unk",2014,0,0,1,121,75,71,18,"2",NA,"20",1,"unk",NA,2,"",NA,"","","2-NP-juv",11.5074280054777,12.0365326639549,"other","other",NA,"occ","occ"
"3451","8","25",0,2013,142,140,128,3,4,4,0,6,"for",2014,0,0,1,132,141,110,0,"0",NA,"0",5,"liom",NA,NA,"",NA,"","","large plant, mostly dead",13.4113298935645,13.2072366757914,"other","liom",NA,"occ","occ"
"3452","8","26",0,2013,124,177,160,37,4,39,35,16,"unk",2014,0,0,1,116,172,168,70,"197",NA,"7",96,"liom",NA,NA,"",NA,"","","",13.7339763012513,13.6850103012683,"other","liom",NA,"occ","occ"
"3453","8","27",0,2013,45,43,30,15,0,0,0,5,"unk",2014,0,0,1,50,50,37,23,"1",NA,"0",50,"liom",NA,NA,"",NA,"","","",9.66111024700861,10.1173681176788,"other","liom",NA,"occ","occ"
"3454","8","28",0,2013,63,123,63,13,0,0,0,0,"vacant",2014,0,0,1,61,194,141,20,"2",NA,"0",25,"liom",NA,NA,"",NA,"","","plant toppled over and hard to measure, overlapping with 8-29, likley mismeasured in 2013",11.8681569487594,13.012663802765,"vacant","liom",NA,"vac","occ"
"3455","8","29",0,2013,64,112,47,0,0,0,0,0,"vacant",2014,0,0,1,71,59,29,2,"0",NA,"0",0,"",NA,NA,"",NA,"","","last years W1 may be wrong - overlapping with 8-28, likley mis-measured in 2013",11.5702203627416,10.4908823809392,"vacant","vacant",NA,"vac","vac"
"3456","8","30",0,2013,NA,NA,NA,NA,NA,NA,NA,NA,"",2014,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","not on 2014 sheet, dead in 2013",NA,NA,NA,NA,NA,NA,NA
"3457","8","31",0,2013,3,4,2,0,0,0,0,0,"vacant",2014,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",1.95566010206573,NA,"vacant",NA,NA,"vac",NA
